Episodio 25, Ronda 38: Acción=1, Reward=0.0
Episodio 25, Ronda 39: Acción=6, Reward=0.0
Episodio 25, Ronda 40: Acción=1, Reward=0.0
Episodio 25, Ronda 41: Acción=6, Reward=0.0
Episodio 25, Ronda 42: Acción=0, Reward=-256.0
Episodio 25: Loss=2025.3142, Epsilon=0.882
Episodio 26, Ronda 1: Acción=0, Reward=0.0
Episodio 26, Ronda 2: Acción=4, Reward=0.0
Episodio 26, Ronda 3: Acción=4, Reward=0.0
Episodio 26, Ronda 4: Acción=1, Reward=0.0
Episodio 26, Ronda 5: Acción=0, Reward=0.0
Episodio 26, Ronda 6: Acción=5, Reward=0.0
Episodio 26, Ronda 7: Acción=4, Reward=0.0
Episodio 26, Ronda 8: Acción=2, Reward=0.0
Episodio 26, Ronda 9: Acción=3, Reward=0.0
Episodio 26, Ronda 10: Acción=3, Reward=0.0
Episodio 26, Ronda 11: Acción=3, Reward=0.0
Episodio 26, Ronda 12: Acción=2, Reward=0.0
Episodio 26, Ronda 13: Acción=4, Reward=0.0
Episodio 26, Ronda 14: Acción=3, Reward=0.0
Episodio 26, Ronda 15: Acción=1, Reward=0.0
Episodio 26, Ronda 16: Acción=1, Reward=0.0
Episodio 26, Ronda 17: Acción=5, Reward=0.0
Episodio 26, Ronda 18: Acción=4, Reward=0.0
Episodio 26, Ronda 19: Acción=6, Reward=0.0
Episodio 26, Ronda 20: Acción=0, Reward=0.0
Episodio 26, Ronda 21: Acción=1, Reward=0.0
Episodio 26, Ronda 22: Acción=0, Reward=0.0
Episodio 26, Ronda 23: Acción=1, Reward=0.0
Episodio 26, Ronda 24: Acción=5, Reward=0.0
Episodio 26, Ronda 25: Acción=6, Reward=0.0
Episodio 26, Ronda 26: Acción=0, Reward=0.0
Episodio 26, Ronda 27: Acción=2, Reward=0.0
Episodio 26, Ronda 28: Acción=3, Reward=0.0
Episodio 26, Ronda 29: Acción=3, Reward=0.0
Episodio 26, Ronda 30: Acción=1, Reward=0.0
Episodio 26, Ronda 31: Acción=6, Reward=0.0
Episodio 26, Ronda 32: Acción=6, Reward=0.0
Episodio 26, Ronda 33: Acción=1, Reward=0.0
Episodio 26, Ronda 34: Acción=2, Reward=0.0
Episodio 26, Ronda 35: Acción=3, Reward=0.0
Episodio 26, Ronda 36: Acción=1, Reward=0.0
Episodio 26, Ronda 37: Acción=2, Reward=0.0
Episodio 26, Ronda 38: Acción=0, Reward=0.0
Episodio 26, Ronda 39: Acción=6, Reward=0.0
Episodio 26, Ronda 40: Acción=5, Reward=0.0
Episodio 26, Ronda 41: Acción=2, Reward=-196.0
Episodio 26: Loss=2046.4122, Epsilon=0.878
Episodio 27, Ronda 1: Acción=0, Reward=0.0
Episodio 27, Ronda 2: Acción=3, Reward=0.0
Episodio 27, Ronda 3: Acción=1, Reward=0.0
Episodio 27, Ronda 4: Acción=4, Reward=0.0
Episodio 27, Ronda 5: Acción=3, Reward=0.0
Episodio 27, Ronda 6: Acción=4, Reward=0.0
Episodio 27, Ronda 7: Acción=3, Reward=0.0
Episodio 27, Ronda 8: Acción=5, Reward=0.0
Episodio 27, Ronda 9: Acción=5, Reward=0.0
Episodio 27, Ronda 10: Acción=1, Reward=0.0
Episodio 27, Ronda 11: Acción=1, Reward=0.0
Episodio 27, Ronda 12: Acción=4, Reward=0.0
Episodio 27, Ronda 13: Acción=1, Reward=0.0
Episodio 27, Ronda 14: Acción=1, Reward=0.0
Episodio 27, Ronda 15: Acción=3, Reward=0.0
Episodio 27, Ronda 16: Acción=1, Reward=0.0
Episodio 27, Ronda 17: Acción=4, Reward=0.0
Episodio 27, Ronda 18: Acción=5, Reward=0.0
Episodio 27, Ronda 19: Acción=2, Reward=0.0
Episodio 27, Ronda 20: Acción=2, Reward=0.0
Episodio 27, Ronda 21: Acción=4, Reward=0.0
Episodio 27, Ronda 22: Acción=6, Reward=0.0
Episodio 27, Ronda 23: Acción=0, Reward=0.0
Episodio 27, Ronda 24: Acción=4, Reward=0.0
Episodio 27, Ronda 25: Acción=6, Reward=0.0
Episodio 27, Ronda 26: Acción=1, Reward=0.0
Episodio 27, Ronda 27: Acción=1, Reward=0.0
Episodio 27, Ronda 28: Acción=4, Reward=0.0
Episodio 27, Ronda 29: Acción=4, Reward=0.0
Episodio 27, Ronda 30: Acción=1, Reward=0.0
Episodio 27, Ronda 31: Acción=1, Reward=0.0
Episodio 27, Ronda 32: Acción=3, Reward=0.0
Episodio 27, Ronda 33: Acción=5, Reward=0.0
Episodio 27, Ronda 34: Acción=0, Reward=0.0
Episodio 27, Ronda 35: Acción=3, Reward=0.0
Episodio 27, Ronda 36: Acción=1, Reward=0.0
Episodio 27, Ronda 37: Acción=0, Reward=0.0
Episodio 27, Ronda 38: Acción=6, Reward=0.0
Episodio 27, Ronda 39: Acción=3, Reward=-961.0
Episodio 27: Loss=1259.4926, Epsilon=0.873
Episodio 28, Ronda 1: Acción=4, Reward=0.0
Episodio 28, Ronda 2: Acción=1, Reward=0.0
Episodio 28, Ronda 3: Acción=3, Reward=0.0
Episodio 28, Ronda 4: Acción=5, Reward=0.0
Episodio 28, Ronda 5: Acción=1, Reward=0.0
Episodio 28, Ronda 6: Acción=4, Reward=0.0
Episodio 28, Ronda 7: Acción=4, Reward=0.0
Episodio 28, Ronda 8: Acción=1, Reward=0.0
Episodio 28, Ronda 9: Acción=4, Reward=0.0
Episodio 28, Ronda 10: Acción=3, Reward=0.0
Episodio 28, Ronda 11: Acción=1, Reward=0.0
Episodio 28, Ronda 12: Acción=0, Reward=0.0
Episodio 28, Ronda 13: Acción=1, Reward=0.0
Episodio 28, Ronda 14: Acción=1, Reward=0.0
Episodio 28, Ronda 15: Acción=3, Reward=0.0
Episodio 28, Ronda 16: Acción=3, Reward=0.0
Episodio 28, Ronda 17: Acción=0, Reward=0.0
Episodio 28, Ronda 18: Acción=1, Reward=0.0
Episodio 28, Ronda 19: Acción=3, Reward=0.0
Episodio 28, Ronda 20: Acción=1, Reward=0.0
Episodio 28, Ronda 21: Acción=6, Reward=0.0
Episodio 28, Ronda 22: Acción=6, Reward=0.0
Episodio 28, Ronda 23: Acción=1, Reward=0.0
Episodio 28, Ronda 24: Acción=0, Reward=0.0
Episodio 28, Ronda 25: Acción=6, Reward=0.0
Episodio 28, Ronda 26: Acción=6, Reward=0.0
Episodio 28, Ronda 27: Acción=6, Reward=0.0
Episodio 28, Ronda 28: Acción=1, Reward=0.0
Episodio 28, Ronda 29: Acción=6, Reward=0.0
Episodio 28, Ronda 30: Acción=1, Reward=0.0
Episodio 28, Ronda 31: Acción=4, Reward=0.0
Episodio 28, Ronda 32: Acción=2, Reward=0.0
Episodio 28, Ronda 33: Acción=1, Reward=0.0
Episodio 28, Ronda 34: Acción=1, Reward=0.0
Episodio 28, Ronda 35: Acción=5, Reward=-100.0
Episodio 28: Loss=7.0323, Epsilon=0.869
Episodio 29, Ronda 1: Acción=1, Reward=0.0
Episodio 29, Ronda 2: Acción=1, Reward=0.0
Episodio 29, Ronda 3: Acción=3, Reward=0.0
Episodio 29, Ronda 4: Acción=3, Reward=0.0
Episodio 29, Ronda 5: Acción=4, Reward=0.0
Episodio 29, Ronda 6: Acción=2, Reward=0.0
Episodio 29, Ronda 7: Acción=6, Reward=0.0
Episodio 29, Ronda 8: Acción=0, Reward=0.0
Episodio 29, Ronda 9: Acción=0, Reward=0.0
Episodio 29, Ronda 10: Acción=2, Reward=0.0
Episodio 29, Ronda 11: Acción=4, Reward=0.0
Episodio 29, Ronda 12: Acción=1, Reward=0.0
Episodio 29, Ronda 13: Acción=0, Reward=0.0
Episodio 29, Ronda 14: Acción=3, Reward=0.0
Episodio 29, Ronda 15: Acción=1, Reward=0.0
Episodio 29, Ronda 16: Acción=6, Reward=0.0
Episodio 29, Ronda 17: Acción=4, Reward=0.0
Episodio 29, Ronda 18: Acción=5, Reward=0.0
Episodio 29, Ronda 19: Acción=4, Reward=0.0
Episodio 29, Ronda 20: Acción=4, Reward=0.0
Episodio 29, Ronda 21: Acción=3, Reward=0.0
Episodio 29, Ronda 22: Acción=2, Reward=0.0
Episodio 29, Ronda 23: Acción=2, Reward=0.0
Episodio 29, Ronda 24: Acción=0, Reward=0.0
Episodio 29, Ronda 25: Acción=2, Reward=0.0
Episodio 29, Ronda 26: Acción=1, Reward=0.0
Episodio 29, Ronda 27: Acción=0, Reward=0.0
Episodio 29, Ronda 28: Acción=2, Reward=441.0
Episodio 29: Loss=2061.5208, Epsilon=0.865
Episodio 30, Ronda 1: Acción=5, Reward=0.0
Episodio 30, Ronda 2: Acción=4, Reward=0.0
Episodio 30, Ronda 3: Acción=5, Reward=0.0
Episodio 30, Ronda 4: Acción=3, Reward=0.0
Episodio 30, Ronda 5: Acción=1, Reward=0.0
Episodio 30, Ronda 6: Acción=2, Reward=0.0
Episodio 30, Ronda 7: Acción=1, Reward=0.0
Episodio 30, Ronda 8: Acción=4, Reward=0.0
Episodio 30, Ronda 9: Acción=4, Reward=0.0
Episodio 30, Ronda 10: Acción=6, Reward=0.0
Episodio 30, Ronda 11: Acción=4, Reward=0.0
Episodio 30, Ronda 12: Acción=5, Reward=0.0
Episodio 30, Ronda 13: Acción=3, Reward=0.0
Episodio 30, Ronda 14: Acción=3, Reward=0.0
Episodio 30, Ronda 15: Acción=2, Reward=0.0
Episodio 30, Ronda 16: Acción=3, Reward=0.0
Episodio 30, Ronda 17: Acción=5, Reward=0.0
Episodio 30, Ronda 18: Acción=1, Reward=0.0
Episodio 30, Ronda 19: Acción=3, Reward=0.0
Episodio 30, Ronda 20: Acción=3, Reward=0.0
Episodio 30, Ronda 21: Acción=4, Reward=0.0
Episodio 30, Ronda 22: Acción=1, Reward=0.0
Episodio 30, Ronda 23: Acción=1, Reward=0.0
Episodio 30, Ronda 24: Acción=0, Reward=0.0
Episodio 30, Ronda 25: Acción=5, Reward=0.0
Episodio 30, Ronda 26: Acción=5, Reward=0.0
Episodio 30, Ronda 27: Acción=1, Reward=0.0
Episodio 30, Ronda 28: Acción=1, Reward=0.0
Episodio 30, Ronda 29: Acción=6, Reward=0.0
Episodio 30, Ronda 30: Acción=2, Reward=0.0
Episodio 30, Ronda 31: Acción=5, Reward=0.0
Episodio 30, Ronda 32: Acción=1, Reward=0.0
Episodio 30, Ronda 33: Acción=5, Reward=0.0
Episodio 30, Ronda 34: Acción=2, Reward=0.0
Episodio 30, Ronda 35: Acción=5, Reward=0.0
Episodio 30, Ronda 36: Acción=1, Reward=0.0
Episodio 30, Ronda 37: Acción=4, Reward=0.0
Episodio 30, Ronda 38: Acción=6, Reward=0.0
Episodio 30, Ronda 39: Acción=0, Reward=169.0
Episodio 30: Loss=2553.6145, Epsilon=0.860
Episodio 31, Ronda 1: Acción=4, Reward=0.0
Episodio 31, Ronda 2: Acción=1, Reward=0.0
Episodio 31, Ronda 3: Acción=2, Reward=0.0
Episodio 31, Ronda 4: Acción=0, Reward=0.0
Episodio 31, Ronda 5: Acción=0, Reward=0.0
Episodio 31, Ronda 6: Acción=3, Reward=0.0
Episodio 31, Ronda 7: Acción=5, Reward=0.0
Episodio 31, Ronda 8: Acción=6, Reward=0.0
Episodio 31, Ronda 9: Acción=2, Reward=0.0
Episodio 31, Ronda 10: Acción=3, Reward=0.0
Episodio 31, Ronda 11: Acción=6, Reward=0.0
Episodio 31, Ronda 12: Acción=6, Reward=0.0
Episodio 31, Ronda 13: Acción=2, Reward=0.0
Episodio 31, Ronda 14: Acción=6, Reward=0.0
Episodio 31, Ronda 15: Acción=3, Reward=0.0
Episodio 31, Ronda 16: Acción=4, Reward=0.0
Episodio 31, Ronda 17: Acción=2, Reward=0.0
Episodio 31, Ronda 18: Acción=0, Reward=0.0
Episodio 31, Ronda 19: Acción=4, Reward=0.0
Episodio 31, Ronda 20: Acción=6, Reward=0.0
Episodio 31, Ronda 21: Acción=1, Reward=0.0
Episodio 31, Ronda 22: Acción=1, Reward=0.0
Episodio 31, Ronda 23: Acción=0, Reward=0.0
Episodio 31, Ronda 24: Acción=5, Reward=0.0
Episodio 31, Ronda 25: Acción=6, Reward=0.0
Episodio 31, Ronda 26: Acción=1, Reward=0.0
Episodio 31, Ronda 27: Acción=3, Reward=0.0
Episodio 31, Ronda 28: Acción=5, Reward=0.0
Episodio 31, Ronda 29: Acción=6, Reward=0.0
Episodio 31, Ronda 30: Acción=1, Reward=0.0
Episodio 31, Ronda 31: Acción=1, Reward=0.0
Episodio 31, Ronda 32: Acción=3, Reward=0.0
Episodio 31, Ronda 33: Acción=4, Reward=0.0
Episodio 31, Ronda 34: Acción=2, Reward=0.0
Episodio 31, Ronda 35: Acción=0, Reward=0.0
Episodio 31, Ronda 36: Acción=2, Reward=0.0
Episodio 31, Ronda 37: Acción=6, Reward=0.0
Episodio 31, Ronda 38: Acción=6, Reward=0.0
Episodio 31, Ronda 39: Acción=3, Reward=0.0
Episodio 31, Ronda 40: Acción=6, Reward=0.0
Episodio 31, Ronda 41: Acción=0, Reward=16.0
Episodio 31: Loss=6.5680, Epsilon=0.856
Episodio 32, Ronda 1: Acción=1, Reward=0.0
Episodio 32, Ronda 2: Acción=6, Reward=0.0
Episodio 32, Ronda 3: Acción=4, Reward=0.0
Episodio 32, Ronda 4: Acción=2, Reward=0.0
Episodio 32, Ronda 5: Acción=1, Reward=0.0
Episodio 32, Ronda 6: Acción=6, Reward=0.0
Episodio 32, Ronda 7: Acción=2, Reward=0.0
Episodio 32, Ronda 8: Acción=3, Reward=0.0
Episodio 32, Ronda 9: Acción=4, Reward=0.0
Episodio 32, Ronda 10: Acción=6, Reward=0.0
Episodio 32, Ronda 11: Acción=5, Reward=0.0
Episodio 32, Ronda 12: Acción=1, Reward=0.0
Episodio 32, Ronda 13: Acción=3, Reward=0.0
Episodio 32, Ronda 14: Acción=4, Reward=0.0
Episodio 32, Ronda 15: Acción=6, Reward=0.0
Episodio 32, Ronda 16: Acción=1, Reward=0.0
Episodio 32, Ronda 17: Acción=3, Reward=0.0
Episodio 32, Ronda 18: Acción=5, Reward=0.0
Episodio 32, Ronda 19: Acción=4, Reward=0.0
Episodio 32, Ronda 20: Acción=4, Reward=0.0
Episodio 32, Ronda 21: Acción=3, Reward=0.0
Episodio 32, Ronda 22: Acción=3, Reward=0.0
Episodio 32, Ronda 23: Acción=1, Reward=0.0
Episodio 32, Ronda 24: Acción=0, Reward=0.0
Episodio 32, Ronda 25: Acción=5, Reward=0.0
Episodio 32, Ronda 26: Acción=4, Reward=0.0
Episodio 32, Ronda 27: Acción=6, Reward=0.0
Episodio 32, Ronda 28: Acción=4, Reward=0.0
Episodio 32, Ronda 29: Acción=0, Reward=0.0
Episodio 32, Ronda 30: Acción=5, Reward=0.0
Episodio 32, Ronda 31: Acción=2, Reward=-256.0
Episodio 32: Loss=528.6329, Epsilon=0.852
Episodio 33, Ronda 1: Acción=0, Reward=0.0
Episodio 33, Ronda 2: Acción=3, Reward=0.0
Episodio 33, Ronda 3: Acción=1, Reward=0.0
Episodio 33, Ronda 4: Acción=0, Reward=0.0
Episodio 33, Ronda 5: Acción=0, Reward=0.0
Episodio 33, Ronda 6: Acción=6, Reward=0.0
Episodio 33, Ronda 7: Acción=5, Reward=0.0
Episodio 33, Ronda 8: Acción=1, Reward=0.0
Episodio 33, Ronda 9: Acción=3, Reward=0.0
Episodio 33, Ronda 10: Acción=3, Reward=0.0
Episodio 33, Ronda 11: Acción=1, Reward=0.0
Episodio 33, Ronda 12: Acción=2, Reward=0.0
Episodio 33, Ronda 13: Acción=0, Reward=0.0
Episodio 33, Ronda 14: Acción=5, Reward=0.0
Episodio 33, Ronda 15: Acción=0, Reward=0.0
Episodio 33, Ronda 16: Acción=6, Reward=0.0
Episodio 33, Ronda 17: Acción=1, Reward=0.0
Episodio 33, Ronda 18: Acción=1, Reward=0.0
Episodio 33, Ronda 19: Acción=1, Reward=0.0
Episodio 33, Ronda 20: Acción=3, Reward=0.0
Episodio 33, Ronda 21: Acción=5, Reward=0.0
Episodio 33, Ronda 22: Acción=2, Reward=0.0
Episodio 33, Ronda 23: Acción=2, Reward=0.0
Episodio 33, Ronda 24: Acción=3, Reward=0.0
Episodio 33, Ronda 25: Acción=1, Reward=0.0
Episodio 33, Ronda 26: Acción=0, Reward=0.0
Episodio 33, Ronda 27: Acción=3, Reward=0.0
Episodio 33, Ronda 28: Acción=1, Reward=0.0
Episodio 33, Ronda 29: Acción=1, Reward=0.0
Episodio 33, Ronda 30: Acción=3, Reward=0.0
Episodio 33, Ronda 31: Acción=6, Reward=0.0
Episodio 33, Ronda 32: Acción=1, Reward=0.0
Episodio 33, Ronda 33: Acción=6, Reward=0.0
Episodio 33, Ronda 34: Acción=1, Reward=0.0
Episodio 33, Ronda 35: Acción=2, Reward=0.0
Episodio 33, Ronda 36: Acción=2, Reward=-576.0
Episodio 33: Loss=1320.5431, Epsilon=0.848
Episodio 34, Ronda 1: Acción=1, Reward=0.0
Episodio 34, Ronda 2: Acción=1, Reward=0.0
Episodio 34, Ronda 3: Acción=3, Reward=0.0
Episodio 34, Ronda 4: Acción=1, Reward=0.0
Episodio 34, Ronda 5: Acción=6, Reward=0.0
Episodio 34, Ronda 6: Acción=2, Reward=0.0
Episodio 34, Ronda 7: Acción=1, Reward=0.0
Episodio 34, Ronda 8: Acción=5, Reward=0.0
Episodio 34, Ronda 9: Acción=1, Reward=0.0
Episodio 34, Ronda 10: Acción=5, Reward=0.0
Episodio 34, Ronda 11: Acción=0, Reward=0.0
Episodio 34, Ronda 12: Acción=3, Reward=0.0
Episodio 34, Ronda 13: Acción=0, Reward=0.0
Episodio 34, Ronda 14: Acción=1, Reward=0.0
Episodio 34, Ronda 15: Acción=2, Reward=0.0
Episodio 34, Ronda 16: Acción=0, Reward=0.0
Episodio 34, Ronda 17: Acción=4, Reward=0.0
Episodio 34, Ronda 18: Acción=2, Reward=0.0
Episodio 34, Ronda 19: Acción=2, Reward=0.0
Episodio 34, Ronda 20: Acción=2, Reward=0.0
Episodio 34, Ronda 21: Acción=1, Reward=0.0
Episodio 34, Ronda 22: Acción=2, Reward=0.0
Episodio 34, Ronda 23: Acción=4, Reward=0.0
Episodio 34, Ronda 24: Acción=1, Reward=0.0
Episodio 34, Ronda 25: Acción=1, Reward=0.0
Episodio 34, Ronda 26: Acción=1, Reward=0.0
Episodio 34, Ronda 27: Acción=4, Reward=0.0
Episodio 34, Ronda 28: Acción=4, Reward=0.0
Episodio 34, Ronda 29: Acción=1, Reward=0.0
Episodio 34, Ronda 30: Acción=4, Reward=0.0
Episodio 34, Ronda 31: Acción=6, Reward=0.0
Episodio 34, Ronda 32: Acción=4, Reward=0.0
Episodio 34, Ronda 33: Acción=1, Reward=0.0
Episodio 34, Ronda 34: Acción=1, Reward=0.0
Episodio 34, Ronda 35: Acción=2, Reward=0.0
Episodio 34, Ronda 36: Acción=1, Reward=0.0
Episodio 34, Ronda 37: Acción=1, Reward=0.0
Episodio 34, Ronda 38: Acción=2, Reward=0.0
Episodio 34, Ronda 39: Acción=1, Reward=0.0
Episodio 34, Ronda 40: Acción=0, Reward=0.0
Episodio 34, Ronda 41: Acción=4, Reward=0.0
Episodio 34, Ronda 42: Acción=2, Reward=0.0
Episodio 34, Ronda 43: Acción=5, Reward=0.0
Episodio 34, Ronda 44: Acción=6, Reward=0.0
Episodio 34, Ronda 45: Acción=1, Reward=0.0
Episodio 34, Ronda 46: Acción=1, Reward=0.0
Episodio 34, Ronda 47: Acción=1, Reward=0.0
Episodio 34, Ronda 48: Acción=2, Reward=49.0
Episodio 34: Loss=8942.4033, Epsilon=0.843
Episodio 35, Ronda 1: Acción=3, Reward=0.0
Episodio 35, Ronda 2: Acción=6, Reward=0.0
Episodio 35, Ronda 3: Acción=4, Reward=0.0
Episodio 35, Ronda 4: Acción=2, Reward=0.0
Episodio 35, Ronda 5: Acción=4, Reward=0.0
Episodio 35, Ronda 6: Acción=0, Reward=0.0
Episodio 35, Ronda 7: Acción=0, Reward=0.0
Episodio 35, Ronda 8: Acción=6, Reward=0.0
Episodio 35, Ronda 9: Acción=4, Reward=0.0
Episodio 35, Ronda 10: Acción=0, Reward=0.0
Episodio 35, Ronda 11: Acción=5, Reward=0.0
Episodio 35, Ronda 12: Acción=4, Reward=0.0
Episodio 35, Ronda 13: Acción=3, Reward=0.0
Episodio 35, Ronda 14: Acción=1, Reward=0.0
Episodio 35, Ronda 15: Acción=6, Reward=0.0
Episodio 35, Ronda 16: Acción=1, Reward=0.0
Episodio 35, Ronda 17: Acción=1, Reward=0.0
Episodio 35, Ronda 18: Acción=2, Reward=0.0
Episodio 35, Ronda 19: Acción=0, Reward=0.0
Episodio 35, Ronda 20: Acción=6, Reward=0.0
Episodio 35, Ronda 21: Acción=4, Reward=0.0
Episodio 35, Ronda 22: Acción=1, Reward=0.0
Episodio 35, Ronda 23: Acción=3, Reward=0.0
Episodio 35, Ronda 24: Acción=2, Reward=0.0
Episodio 35, Ronda 25: Acción=1, Reward=0.0
Episodio 35, Ronda 26: Acción=3, Reward=0.0
Episodio 35, Ronda 27: Acción=2, Reward=0.0
Episodio 35, Ronda 28: Acción=5, Reward=0.0
Episodio 35, Ronda 29: Acción=4, Reward=0.0
Episodio 35, Ronda 30: Acción=5, Reward=0.0
Episodio 35, Ronda 31: Acción=0, Reward=0.0
Episodio 35, Ronda 32: Acción=0, Reward=0.0
Episodio 35, Ronda 33: Acción=5, Reward=0.0
Episodio 35, Ronda 34: Acción=1, Reward=0.0
Episodio 35, Ronda 35: Acción=4, Reward=0.0
Episodio 35, Ronda 36: Acción=3, Reward=0.0
Episodio 35, Ronda 37: Acción=1, Reward=0.0
Episodio 35, Ronda 38: Acción=1, Reward=0.0
Episodio 35, Ronda 39: Acción=1, Reward=0.0
Episodio 35, Ronda 40: Acción=1, Reward=0.0
Episodio 35, Ronda 41: Acción=4, Reward=0.0
Episodio 35, Ronda 42: Acción=1, Reward=0.0
Episodio 35, Ronda 43: Acción=5, Reward=0.0
Episodio 35, Ronda 44: Acción=1, Reward=0.0
Episodio 35, Ronda 45: Acción=1, Reward=0.0
Episodio 35, Ronda 46: Acción=2, Reward=0.0
Episodio 35, Ronda 47: Acción=2, Reward=-400.0
Episodio 35: Loss=456.0067, Epsilon=0.839
Episodio 36, Ronda 1: Acción=5, Reward=0.0
Episodio 36, Ronda 2: Acción=3, Reward=0.0
Episodio 36, Ronda 3: Acción=3, Reward=0.0
Episodio 36, Ronda 4: Acción=4, Reward=0.0
Episodio 36, Ronda 5: Acción=5, Reward=0.0
Episodio 36, Ronda 6: Acción=1, Reward=0.0
Episodio 36, Ronda 7: Acción=6, Reward=0.0
Episodio 36, Ronda 8: Acción=0, Reward=0.0
Episodio 36, Ronda 9: Acción=6, Reward=0.0
Episodio 36, Ronda 10: Acción=0, Reward=0.0
Episodio 36, Ronda 11: Acción=4, Reward=0.0
Episodio 36, Ronda 12: Acción=3, Reward=0.0
Episodio 36, Ronda 13: Acción=1, Reward=0.0
Episodio 36, Ronda 14: Acción=6, Reward=0.0
Episodio 36, Ronda 15: Acción=1, Reward=0.0
Episodio 36, Ronda 16: Acción=1, Reward=0.0
Episodio 36, Ronda 17: Acción=6, Reward=0.0
Episodio 36, Ronda 18: Acción=5, Reward=0.0
Episodio 36, Ronda 19: Acción=5, Reward=0.0
Episodio 36, Ronda 20: Acción=3, Reward=0.0
Episodio 36, Ronda 21: Acción=1, Reward=0.0
Episodio 36, Ronda 22: Acción=0, Reward=0.0
Episodio 36, Ronda 23: Acción=4, Reward=0.0
Episodio 36, Ronda 24: Acción=1, Reward=0.0
Episodio 36, Ronda 25: Acción=1, Reward=0.0
Episodio 36, Ronda 26: Acción=3, Reward=0.0
Episodio 36, Ronda 27: Acción=5, Reward=0.0
Episodio 36, Ronda 28: Acción=3, Reward=0.0
Episodio 36, Ronda 29: Acción=3, Reward=0.0
Episodio 36, Ronda 30: Acción=1, Reward=0.0
Episodio 36, Ronda 31: Acción=1, Reward=0.0
Episodio 36, Ronda 32: Acción=1, Reward=0.0
Episodio 36, Ronda 33: Acción=5, Reward=0.0
Episodio 36, Ronda 34: Acción=4, Reward=0.0
Episodio 36, Ronda 35: Acción=0, Reward=0.0
Episodio 36, Ronda 36: Acción=3, Reward=0.0
Episodio 36, Ronda 37: Acción=5, Reward=0.0
Episodio 36, Ronda 38: Acción=1, Reward=-484.0
Episodio 36: Loss=27.1284, Epsilon=0.835
Episodio 37, Ronda 1: Acción=4, Reward=0.0
Episodio 37, Ronda 2: Acción=2, Reward=0.0
Episodio 37, Ronda 3: Acción=0, Reward=0.0
Episodio 37, Ronda 4: Acción=5, Reward=0.0
Episodio 37, Ronda 5: Acción=0, Reward=0.0
Episodio 37, Ronda 6: Acción=6, Reward=0.0
Episodio 37, Ronda 7: Acción=4, Reward=0.0
Episodio 37, Ronda 8: Acción=4, Reward=0.0
Episodio 37, Ronda 9: Acción=3, Reward=0.0
Episodio 37, Ronda 10: Acción=1, Reward=0.0
Episodio 37, Ronda 11: Acción=6, Reward=0.0
Episodio 37, Ronda 12: Acción=1, Reward=0.0
Episodio 37, Ronda 13: Acción=4, Reward=0.0
Episodio 37, Ronda 14: Acción=4, Reward=0.0
Episodio 37, Ronda 15: Acción=6, Reward=0.0
Episodio 37, Ronda 16: Acción=1, Reward=0.0
Episodio 37, Ronda 17: Acción=3, Reward=0.0
Episodio 37, Ronda 18: Acción=1, Reward=0.0
Episodio 37, Ronda 19: Acción=6, Reward=0.0
Episodio 37, Ronda 20: Acción=1, Reward=0.0
Episodio 37, Ronda 21: Acción=2, Reward=0.0
Episodio 37, Ronda 22: Acción=1, Reward=0.0
Episodio 37, Ronda 23: Acción=5, Reward=0.0
Episodio 37, Ronda 24: Acción=1, Reward=0.0
Episodio 37, Ronda 25: Acción=6, Reward=0.0
Episodio 37, Ronda 26: Acción=0, Reward=0.0
Episodio 37, Ronda 27: Acción=0, Reward=0.0
Episodio 37, Ronda 28: Acción=2, Reward=0.0
Episodio 37, Ronda 29: Acción=1, Reward=0.0
Episodio 37, Ronda 30: Acción=1, Reward=0.0
Episodio 37, Ronda 31: Acción=6, Reward=0.0
Episodio 37, Ronda 32: Acción=5, Reward=0.0
Episodio 37, Ronda 33: Acción=2, Reward=0.0
Episodio 37, Ronda 34: Acción=2, Reward=0.0
Episodio 37, Ronda 35: Acción=6, Reward=0.0
Episodio 37, Ronda 36: Acción=4, Reward=0.0
Episodio 37, Ronda 37: Acción=5, Reward=0.0
Episodio 37, Ronda 38: Acción=0, Reward=100.0
Episodio 37: Loss=3850.3989, Epsilon=0.831
Episodio 38, Ronda 1: Acción=5, Reward=0.0
Episodio 38, Ronda 2: Acción=0, Reward=0.0
Episodio 38, Ronda 3: Acción=0, Reward=0.0
Episodio 38, Ronda 4: Acción=3, Reward=0.0
Episodio 38, Ronda 5: Acción=1, Reward=0.0
Episodio 38, Ronda 6: Acción=1, Reward=0.0
Episodio 38, Ronda 7: Acción=3, Reward=0.0
Episodio 38, Ronda 8: Acción=1, Reward=0.0
Episodio 38, Ronda 9: Acción=1, Reward=0.0
Episodio 38, Ronda 10: Acción=2, Reward=0.0
Episodio 38, Ronda 11: Acción=6, Reward=0.0
Episodio 38, Ronda 12: Acción=5, Reward=0.0
Episodio 38, Ronda 13: Acción=4, Reward=0.0
Episodio 38, Ronda 14: Acción=1, Reward=0.0
Episodio 38, Ronda 15: Acción=3, Reward=0.0
Episodio 38, Ronda 16: Acción=2, Reward=0.0
Episodio 38, Ronda 17: Acción=2, Reward=0.0
Episodio 38, Ronda 18: Acción=1, Reward=0.0
Episodio 38, Ronda 19: Acción=6, Reward=0.0
Episodio 38, Ronda 20: Acción=2, Reward=0.0
Episodio 38, Ronda 21: Acción=1, Reward=0.0
